,index,Tanggal,Musim,Tahun,Bulan,Hari,Jam,Kategori_Jam,Libur,Kerja,Cuaca,Suhu,Suhu_Terasa,Kategori_Suhu_Terasa,Kelembapan,Kategori_Kelembapan,Kecepatan_Angin,Kategori_Angin,Non_member,Member,Total
3239,3334,2011-05-19,Musim Panas,2011,Mei,Rabu,21,Malam,Tidak,Ya,Cerah/Berawan,22.14,25.759999999999998,Hangat,77.0,Sangat Lembap,19.0012,Sepoi Sepoi,29,180,209
3240,3335,2011-05-19,Musim Panas,2011,Mei,Rabu,22,Malam,Tidak,Ya,Hujan/Salju Ringan,20.5,24.240000000000002,Nyaman,82.0,Sangat Lembap,19.999499999999998,Sepoi Sepoi,11,68,79
3241,3336,2011-05-19,Musim Panas,2011,Mei,Rabu,23,Malam,Tidak,Ya,Cerah/Berawan,19.68,23.485,Nyaman,94.0,Ekstrem Lembap,0.0,Tenang,9,63,72
3242,3337,2011-05-20,Musim Panas,2011,Mei,Kamis,0,Dini Hari,Tidak,Ya,Cerah/Berawan,18.86,22.725,Nyaman,94.0,Ekstrem Lembap,6.0032,Tenang,15,33,48
3243,3338,2011-05-20,Musim Panas,2011,Mei,Kamis,1,Dini Hari,Tidak,Ya,Cerah/Berawan,18.86,22.725,Nyaman,100.0,Ekstrem Lembap,0.0,Tenang,8,17,25
3244,3339,2011-05-20,Musim Panas,2011,Mei,Kamis,2,Dini Hari,Tidak,Ya,Cerah/Berawan,18.04,21.97,Nyaman,100.0,Ekstrem Lembap,6.0032,Tenang,4,4,8
3245,3340,2011-05-20,Musim Panas,2011,Mei,Kamis,3,Dini Hari,Tidak,Ya,Cerah/Berawan,18.04,21.97,Nyaman,100.0,Ekstrem Lembap,0.0,Tenang,1,4,5
3246,3341,2011-05-20,Musim Panas,2011,Mei,Kamis,4,Dini Hari,Tidak,Ya,Cerah/Berawan,18.04,21.97,Nyaman,94.0,Ekstrem Lembap,6.0032,Tenang,1,4,5
3247,3342,2011-05-20,Musim Panas,2011,Mei,Kamis,5,Dini Hari,Tidak,Ya,Cerah/Berawan,18.04,21.97,Nyaman,94.0,Ekstrem Lembap,7.0015,Tenang,0,28,28
3248,3343,2011-05-20,Musim Panas,2011,Mei,Kamis,6,Pagi,Tidak,Ya,Cerah/Berawan,18.86,22.725,Nyaman,88.0,Ekstrem Lembap,7.0015,Tenang,15,102,117
3249,3344,2011-05-20,Musim Panas,2011,Mei,Kamis,7,Pagi,Tidak,Ya,Cerah/Berawan,20.5,24.240000000000002,Nyaman,77.0,Sangat Lembap,11.0014,Sepoi Sepoi,30,289,319
3250,3345,2011-05-20,Musim Panas,2011,Mei,Kamis,8,Pagi,Tidak,Ya,Cerah/Berawan,22.14,25.759999999999998,Hangat,68.0,Lembap,0.0,Tenang,41,476,517
3251,3346,2011-05-20,Musim Panas,2011,Mei,Kamis,9,Pagi,Tidak,Ya,Cerah/Berawan,22.14,25.759999999999998,Hangat,68.0,Lembap,15.001299999999999,Sepoi Sepoi,35,199,234
3252,3347,2011-05-20,Musim Panas,2011,Mei,Kamis,10,Pagi,Tidak,Ya,Cerah/Berawan,22.96,26.515,Hangat,64.0,Lembap,12.998000000000001,Sepoi Sepoi,44,104,148
3253,3348,2011-05-20,Musim Panas,2011,Mei,Kamis,11,Pagi,Tidak,Ya,Kabut/Berawan,23.779999999999998,27.275,Hangat,60.0,Nyaman,12.998000000000001,Sepoi Sepoi,63,133,196
3254,3349,2011-05-20,Musim Panas,2011,Mei,Kamis,12,Siang,Tidak,Ya,Kabut/Berawan,24.599999999999998,31.06,Hangat,56.00000000000001,Nyaman,16.997899999999998,Sepoi Sepoi,69,186,255
3255,3350,2011-05-20,Musim Panas,2011,Mei,Kamis,13,Siang,Tidak,Ya,Hujan/Salju Ringan,24.599999999999998,31.06,Hangat,56.00000000000001,Nyaman,19.0012,Sepoi Sepoi,60,172,232
3256,3351,2011-05-20,Musim Panas,2011,Mei,Kamis,14,Siang,Tidak,Ya,Cerah/Berawan,25.419999999999998,31.06,Hangat,53.0,Nyaman,15.001299999999999,Sepoi Sepoi,66,131,197
3257,3352,2011-05-20,Musim Panas,2011,Mei,Kamis,15,Siang,Tidak,Ya,Kabut/Berawan,24.599999999999998,31.06,Hangat,56.00000000000001,Nyaman,12.998000000000001,Sepoi Sepoi,74,168,242
3258,3353,2011-05-20,Musim Panas,2011,Mei,Kamis,16,Sore,Tidak,Ya,Kabut/Berawan,24.599999999999998,31.06,Hangat,53.0,Nyaman,11.0014,Sepoi Sepoi,61,269,330
3259,3354,2011-05-20,Musim Panas,2011,Mei,Kamis,17,Sore,Tidak,Ya,Cerah/Berawan,25.419999999999998,31.06,Hangat,53.0,Nyaman,0.0,Tenang,71,483,554
3260,3355,2011-05-20,Musim Panas,2011,Mei,Kamis,18,Sore,Tidak,Ya,Cerah/Berawan,24.599999999999998,31.06,Hangat,56.00000000000001,Nyaman,11.0014,Sepoi Sepoi,79,394,473
3261,3356,2011-05-20,Musim Panas,2011,Mei,Kamis,19,Malam,Tidak,Ya,Cerah/Berawan,23.779999999999998,27.275,Hangat,64.0,Lembap,6.0032,Tenang,49,253,302
3262,3357,2011-05-20,Musim Panas,2011,Mei,Kamis,20,Malam,Tidak,Ya,Cerah/Berawan,23.779999999999998,27.275,Hangat,64.0,Lembap,7.0015,Tenang,40,180,220
3263,3358,2011-05-20,Musim Panas,2011,Mei,Kamis,21,Malam,Tidak,Ya,Cerah/Berawan,22.96,26.515,Hangat,64.0,Lembap,7.0015,Tenang,40,155,195
3264,3359,2011-05-20,Musim Panas,2011,Mei,Kamis,22,Malam,Tidak,Ya,Cerah/Berawan,22.14,25.759999999999998,Hangat,73.0,Lembap,0.0,Tenang,28,124,152
3265,3360,2011-05-20,Musim Panas,2011,Mei,Kamis,23,Malam,Tidak,Ya,Cerah/Berawan,21.32,25.0,Nyaman,72.0,Lembap,11.0014,Sepoi Sepoi,15,100,115
3266,3361,2011-05-21,Musim Panas,2011,Mei,Jumat,0,Dini Hari,Tidak,Tidak,Cerah/Berawan,21.32,25.0,Nyaman,77.0,Sangat Lembap,7.0015,Tenang,20,78,98
3267,3362,2011-05-21,Musim Panas,2011,Mei,Jumat,1,Dini Hari,Tidak,Tidak,Cerah/Berawan,21.32,25.0,Nyaman,72.0,Lembap,0.0,Tenang,8,64,72
3268,3363,2011-05-21,Musim Panas,2011,Mei,Jumat,2,Dini Hari,Tidak,Tidak,Cerah/Berawan,21.32,25.0,Nyaman,72.0,Lembap,7.0015,Tenang,5,35,40
3269,3364,2011-05-21,Musim Panas,2011,Mei,Jumat,3,Dini Hari,Tidak,Tidak,Cerah/Berawan,19.68,23.485,Nyaman,82.0,Sangat Lembap,7.0015,Tenang,7,12,19
3270,3365,2011-05-21,Musim Panas,2011,Mei,Jumat,4,Dini Hari,Tidak,Tidak,Cerah/Berawan,18.86,22.725,Nyaman,88.0,Ekstrem Lembap,8.9981,Tenang,1,6,7
3271,3366,2011-05-21,Musim Panas,2011,Mei,Jumat,5,Dini Hari,Tidak,Tidak,Cerah/Berawan,18.86,22.725,Nyaman,88.0,Ekstrem Lembap,7.0015,Tenang,1,4,5
3272,3367,2011-05-21,Musim Panas,2011,Mei,Jumat,6,Pagi,Tidak,Tidak,Cerah/Berawan,20.5,24.240000000000002,Nyaman,82.0,Sangat Lembap,8.9981,Tenang,6,22,28
3273,3368,2011-05-21,Musim Panas,2011,Mei,Jumat,7,Pagi,Tidak,Tidak,Cerah/Berawan,22.14,25.759999999999998,Hangat,73.0,Lembap,8.9981,Tenang,10,33,43
3274,3369,2011-05-21,Musim Panas,2011,Mei,Jumat,8,Pagi,Tidak,Tidak,Cerah/Berawan,22.96,26.515,Hangat,68.0,Lembap,19.0012,Sepoi Sepoi,29,97,126
3275,3370,2011-05-21,Musim Panas,2011,Mei,Jumat,9,Pagi,Tidak,Tidak,Cerah/Berawan,24.599999999999998,30.305,Hangat,64.0,Lembap,15.001299999999999,Sepoi Sepoi,60,165,225
3276,3371,2011-05-21,Musim Panas,2011,Mei,Jumat,10,Pagi,Tidak,Tidak,Cerah/Berawan,25.419999999999998,30.305,Hangat,61.0,Lembap,7.0015,Tenang,122,201,323
3277,3372,2011-05-21,Musim Panas,2011,Mei,Jumat,11,Pagi,Tidak,Tidak,Cerah/Berawan,26.240000000000002,31.06,Hangat,53.0,Nyaman,8.9981,Tenang,173,245,418
3278,3373,2011-05-21,Musim Panas,2011,Mei,Jumat,12,Siang,Tidak,Tidak,Cerah/Berawan,27.060000000000002,31.06,Hangat,50.0,Nyaman,0.0,Tenang,222,271,493
3279,3374,2011-05-21,Musim Panas,2011,Mei,Jumat,13,Siang,Tidak,Tidak,Cerah/Berawan,28.7,31.819999999999997,Hangat,45.0,Nyaman,0.0,Tenang,191,271,462
3280,3375,2011-05-21,Musim Panas,2011,Mei,Jumat,14,Siang,Tidak,Tidak,Cerah/Berawan,29.52,32.574999999999996,Hangat,42.0,Nyaman,0.0,Tenang,187,269,456
3281,3376,2011-05-21,Musim Panas,2011,Mei,Jumat,15,Siang,Tidak,Tidak,Cerah/Berawan,29.52,32.574999999999996,Hangat,45.0,Nyaman,16.997899999999998,Sepoi Sepoi,232,274,506
3282,3377,2011-05-21,Musim Panas,2011,Mei,Jumat,16,Sore,Tidak,Tidak,Kabut/Berawan,29.52,32.574999999999996,Hangat,39.0,Kering,16.997899999999998,Sepoi Sepoi,204,267,471
3283,3378,2011-05-21,Musim Panas,2011,Mei,Jumat,17,Sore,Tidak,Tidak,Kabut/Berawan,29.52,32.574999999999996,Hangat,42.0,Nyaman,11.0014,Sepoi Sepoi,191,253,444
3284,3379,2011-05-21,Musim Panas,2011,Mei,Jumat,18,Sore,Tidak,Tidak,Kabut/Berawan,28.7,31.819999999999997,Hangat,45.0,Nyaman,11.0014,Sepoi Sepoi,191,253,444
3285,3380,2011-05-21,Musim Panas,2011,Mei,Jumat,19,Malam,Tidak,Tidak,Cerah/Berawan,27.880000000000003,31.819999999999997,Hangat,47.0,Nyaman,11.0014,Sepoi Sepoi,117,184,301
3286,3381,2011-05-21,Musim Panas,2011,Mei,Jumat,20,Malam,Tidak,Tidak,Cerah/Berawan,25.419999999999998,30.305,Hangat,61.0,Lembap,0.0,Tenang,84,164,248
3287,3382,2011-05-21,Musim Panas,2011,Mei,Jumat,21,Malam,Tidak,Tidak,Cerah/Berawan,25.419999999999998,30.305,Hangat,61.0,Lembap,7.0015,Tenang,77,150,227
3288,3383,2011-05-21,Musim Panas,2011,Mei,Jumat,22,Malam,Tidak,Tidak,Cerah/Berawan,24.599999999999998,29.544999999999998,Hangat,69.0,Lembap,8.9981,Tenang,78,126,204
3289,3384,2011-05-21,Musim Panas,2011,Mei,Jumat,23,Malam,Tidak,Tidak,Cerah/Berawan,23.779999999999998,27.275,Hangat,78.0,Sangat Lembap,6.0032,Tenang,42,103,145
3290,3385,2011-05-22,Musim Panas,2011,Mei,Sabtu,0,Dini Hari,Tidak,Tidak,Cerah/Berawan,22.14,25.759999999999998,Hangat,88.0,Ekstrem Lembap,11.0014,Sepoi Sepoi,31,100,131
3291,3386,2011-05-22,Musim Panas,2011,Mei,Sabtu,1,Dini Hari,Tidak,Tidak,Cerah/Berawan,21.32,25.0,Nyaman,94.0,Ekstrem Lembap,8.9981,Tenang,17,81,98
3292,3387,2011-05-22,Musim Panas,2011,Mei,Sabtu,2,Dini Hari,Tidak,Tidak,Cerah/Berawan,21.32,25.0,Nyaman,94.0,Ekstrem Lembap,7.0015,Tenang,18,50,68
3293,3388,2011-05-22,Musim Panas,2011,Mei,Sabtu,3,Dini Hari,Tidak,Tidak,Cerah/Berawan,20.5,24.240000000000002,Nyaman,100.0,Ekstrem Lembap,7.0015,Tenang,10,23,33
3294,3389,2011-05-22,Musim Panas,2011,Mei,Sabtu,4,Dini Hari,Tidak,Tidak,Cerah/Berawan,20.5,24.240000000000002,Nyaman,100.0,Ekstrem Lembap,0.0,Tenang,3,9,12
3295,3390,2011-05-22,Musim Panas,2011,Mei,Sabtu,5,Dini Hari,Tidak,Tidak,Cerah/Berawan,20.5,24.240000000000002,Nyaman,100.0,Ekstrem Lembap,7.0015,Tenang,1,5,6
3296,3391,2011-05-22,Musim Panas,2011,Mei,Sabtu,6,Pagi,Tidak,Tidak,Cerah/Berawan,21.32,25.0,Nyaman,94.0,Ekstrem Lembap,7.0015,Tenang,5,13,18
3297,3392,2011-05-22,Musim Panas,2011,Mei,Sabtu,7,Pagi,Tidak,Tidak,Cerah/Berawan,22.14,25.759999999999998,Hangat,88.0,Ekstrem Lembap,7.0015,Tenang,13,27,40
3298,3393,2011-05-22,Musim Panas,2011,Mei,Sabtu,8,Pagi,Tidak,Tidak,Cerah/Berawan,24.599999999999998,29.544999999999998,Hangat,73.0,Lembap,6.0032,Tenang,29,65,94
3299,3394,2011-05-22,Musim Panas,2011,Mei,Sabtu,9,Pagi,Tidak,Tidak,Cerah/Berawan,25.419999999999998,30.305,Hangat,69.0,Lembap,7.0015,Tenang,59,130,189
3300,3395,2011-05-22,Musim Panas,2011,Mei,Sabtu,10,Pagi,Tidak,Tidak,Cerah/Berawan,26.240000000000002,30.305,Hangat,65.0,Lembap,8.9981,Tenang,135,170,305
3301,3396,2011-05-22,Musim Panas,2011,Mei,Sabtu,11,Pagi,Tidak,Tidak,Cerah/Berawan,28.7,32.574999999999996,Hangat,54.0,Nyaman,12.998000000000001,Sepoi Sepoi,164,209,373
3302,3397,2011-05-22,Musim Panas,2011,Mei,Sabtu,12,Siang,Tidak,Tidak,Kabut/Berawan,29.52,33.335,Hangat,51.0,Nyaman,12.998000000000001,Sepoi Sepoi,146,255,401
3303,3398,2011-05-22,Musim Panas,2011,Mei,Sabtu,13,Siang,Tidak,Tidak,Kabut/Berawan,27.060000000000002,31.06,Hangat,54.0,Nyaman,15.001299999999999,Sepoi Sepoi,180,275,455
3304,3399,2011-05-22,Musim Panas,2011,Mei,Sabtu,14,Siang,Tidak,Tidak,Hujan/Salju Ringan,25.419999999999998,30.305,Hangat,69.0,Lembap,12.998000000000001,Sepoi Sepoi,125,191,316
3305,3400,2011-05-22,Musim Panas,2011,Mei,Sabtu,15,Siang,Tidak,Tidak,Kabut/Berawan,27.060000000000002,31.06,Hangat,61.0,Lembap,11.0014,Sepoi Sepoi,110,221,331
3306,3401,2011-05-22,Musim Panas,2011,Mei,Sabtu,16,Sore,Tidak,Tidak,Cerah/Berawan,27.880000000000003,31.819999999999997,Hangat,61.0,Lembap,8.9981,Tenang,72,201,273
3307,3402,2011-05-22,Musim Panas,2011,Mei,Sabtu,17,Sore,Tidak,Tidak,Cerah/Berawan,28.7,32.574999999999996,Hangat,57.99999999999999,Nyaman,16.997899999999998,Sepoi Sepoi,93,213,306
3308,3403,2011-05-22,Musim Panas,2011,Mei,Sabtu,18,Sore,Tidak,Tidak,Cerah/Berawan,27.060000000000002,31.06,Hangat,61.0,Lembap,15.001299999999999,Sepoi Sepoi,120,238,358
3309,3404,2011-05-22,Musim Panas,2011,Mei,Sabtu,19,Malam,Tidak,Tidak,Cerah/Berawan,27.060000000000002,31.06,Hangat,61.0,Lembap,12.998000000000001,Sepoi Sepoi,107,193,300
3310,3405,2011-05-22,Musim Panas,2011,Mei,Sabtu,20,Malam,Tidak,Tidak,Cerah/Berawan,26.240000000000002,30.305,Hangat,65.0,Lembap,11.0014,Sepoi Sepoi,57,174,231
3311,3406,2011-05-22,Musim Panas,2011,Mei,Sabtu,21,Malam,Tidak,Tidak,Cerah/Berawan,25.419999999999998,29.544999999999998,Hangat,73.0,Lembap,12.998000000000001,Sepoi Sepoi,27,109,136
3312,3407,2011-05-22,Musim Panas,2011,Mei,Sabtu,22,Malam,Tidak,Tidak,Cerah/Berawan,24.599999999999998,28.03,Hangat,83.0,Sangat Lembap,8.9981,Tenang,35,86,121
3313,3408,2011-05-22,Musim Panas,2011,Mei,Sabtu,23,Malam,Tidak,Tidak,Kabut/Berawan,23.779999999999998,27.275,Hangat,83.0,Sangat Lembap,8.9981,Tenang,19,46,65
3314,3409,2011-05-23,Musim Panas,2011,Mei,Minggu,0,Dini Hari,Tidak,Ya,Kabut/Berawan,22.96,26.515,Hangat,88.0,Ekstrem Lembap,8.9981,Tenang,23,18,41
3315,3410,2011-05-23,Musim Panas,2011,Mei,Minggu,1,Dini Hari,Tidak,Ya,Cerah/Berawan,22.96,26.515,Hangat,88.0,Ekstrem Lembap,7.0015,Tenang,4,5,9
3316,3411,2011-05-23,Musim Panas,2011,Mei,Minggu,2,Dini Hari,Tidak,Ya,Hujan/Salju Ringan,22.96,26.515,Hangat,88.0,Ekstrem Lembap,11.0014,Sepoi Sepoi,2,3,5
3317,3412,2011-05-23,Musim Panas,2011,Mei,Minggu,3,Dini Hari,Tidak,Ya,Hujan/Salju Ringan,22.14,25.759999999999998,Hangat,94.0,Ekstrem Lembap,11.0014,Sepoi Sepoi,0,4,4
3318,3413,2011-05-23,Musim Panas,2011,Mei,Minggu,4,Dini Hari,Tidak,Ya,Kabut/Berawan,22.14,25.759999999999998,Hangat,94.0,Ekstrem Lembap,0.0,Tenang,2,2,4
3319,3414,2011-05-23,Musim Panas,2011,Mei,Minggu,5,Dini Hari,Tidak,Ya,Kabut/Berawan,22.14,25.759999999999998,Hangat,94.0,Ekstrem Lembap,0.0,Tenang,0,11,11
3320,3415,2011-05-23,Musim Panas,2011,Mei,Minggu,6,Pagi,Tidak,Ya,Kabut/Berawan,22.14,25.759999999999998,Hangat,100.0,Ekstrem Lembap,0.0,Tenang,4,92,96
3321,3416,2011-05-23,Musim Panas,2011,Mei,Minggu,7,Pagi,Tidak,Ya,Kabut/Berawan,22.96,26.515,Hangat,94.0,Ekstrem Lembap,7.0015,Tenang,13,223,236
3322,3417,2011-05-23,Musim Panas,2011,Mei,Minggu,8,Pagi,Tidak,Ya,Cerah/Berawan,24.599999999999998,27.275,Hangat,88.0,Ekstrem Lembap,12.998000000000001,Sepoi Sepoi,50,359,409
3323,3418,2011-05-23,Musim Panas,2011,Mei,Minggu,9,Pagi,Tidak,Ya,Cerah/Berawan,24.599999999999998,27.275,Hangat,88.0,Ekstrem Lembap,15.001299999999999,Sepoi Sepoi,36,131,167
3324,3419,2011-05-23,Musim Panas,2011,Mei,Minggu,10,Pagi,Tidak,Ya,Cerah/Berawan,27.060000000000002,31.06,Hangat,74.0,Lembap,19.999499999999998,Sepoi Sepoi,49,72,121
3325,3420,2011-05-23,Musim Panas,2011,Mei,Minggu,11,Pagi,Tidak,Ya,Cerah/Berawan,27.880000000000003,31.819999999999997,Hangat,69.0,Lembap,26.0027,Sedang,73,107,180
3326,3421,2011-05-23,Musim Panas,2011,Mei,Minggu,12,Siang,Tidak,Ya,Cerah/Berawan,27.880000000000003,31.819999999999997,Hangat,69.0,Lembap,26.0027,Sedang,65,139,204
3327,3422,2011-05-23,Musim Panas,2011,Mei,Minggu,13,Siang,Tidak,Ya,Kabut/Berawan,30.34,34.089999999999996,Hangat,57.99999999999999,Nyaman,27.999299999999998,Sedang,49,155,204
3328,3423,2011-05-23,Musim Panas,2011,Mei,Minggu,14,Siang,Tidak,Ya,Kabut/Berawan,29.52,34.089999999999996,Hangat,62.0,Lembap,35.0008,Sedang,57,130,187
3329,3424,2011-05-23,Musim Panas,2011,Mei,Minggu,15,Siang,Tidak,Ya,Kabut/Berawan,29.52,34.089999999999996,Hangat,62.0,Lembap,30.002599999999997,Sedang,57,119,176
3330,3425,2011-05-23,Musim Panas,2011,Mei,Minggu,16,Sore,Tidak,Ya,Kabut/Berawan,29.52,34.089999999999996,Hangat,62.0,Lembap,19.999499999999998,Sepoi Sepoi,56,223,279
3331,3426,2011-05-23,Musim Panas,2011,Mei,Minggu,17,Sore,Tidak,Ya,Hujan/Salju Ringan,29.52,34.089999999999996,Hangat,70.0,Lembap,26.0027,Sedang,56,373,429
3332,3427,2011-05-23,Musim Panas,2011,Mei,Minggu,18,Sore,Tidak,Ya,Cerah/Berawan,28.7,33.335,Hangat,74.0,Lembap,19.0012,Sepoi Sepoi,68,385,453
3333,3428,2011-05-23,Musim Panas,2011,Mei,Minggu,19,Malam,Tidak,Ya,Cerah/Berawan,28.7,33.335,Hangat,74.0,Lembap,15.001299999999999,Sepoi Sepoi,56,302,358
3334,3429,2011-05-23,Musim Panas,2011,Mei,Minggu,20,Malam,Tidak,Ya,Cerah/Berawan,26.240000000000002,28.79,Hangat,83.0,Sangat Lembap,15.001299999999999,Sepoi Sepoi,39,271,310
3335,3430,2011-05-23,Musim Panas,2011,Mei,Minggu,21,Malam,Tidak,Ya,Cerah/Berawan,26.240000000000002,28.79,Hangat,89.0,Ekstrem Lembap,15.001299999999999,Sepoi Sepoi,33,155,188
3336,3431,2011-05-23,Musim Panas,2011,Mei,Minggu,22,Malam,Tidak,Ya,Cerah/Berawan,25.419999999999998,27.275,Hangat,94.0,Ekstrem Lembap,15.001299999999999,Sepoi Sepoi,25,106,131
3337,3432,2011-05-23,Musim Panas,2011,Mei,Minggu,23,Malam,Tidak,Ya,Kabut/Berawan,25.419999999999998,28.03,Hangat,88.0,Ekstrem Lembap,12.998000000000001,Sepoi Sepoi,19,53,72
3338,3433,2011-05-24,Musim Panas,2011,Mei,Senin,0,Dini Hari,Tidak,Ya,Kabut/Berawan,24.599999999999998,25.759999999999998,Hangat,94.0,Ekstrem Lembap,12.998000000000001,Sepoi Sepoi,12,23,35
3339,3434,2011-05-24,Musim Panas,2011,Mei,Senin,1,Dini Hari,Tidak,Ya,Kabut/Berawan,24.599999999999998,25.759999999999998,Hangat,94.0,Ekstrem Lembap,11.0014,Sepoi Sepoi,6,9,15
3340,3435,2011-05-24,Musim Panas,2011,Mei,Senin,2,Dini Hari,Tidak,Ya,Kabut/Berawan,24.599999999999998,25.759999999999998,Hangat,94.0,Ekstrem Lembap,12.998000000000001,Sepoi Sepoi,2,8,10
3341,3436,2011-05-24,Musim Panas,2011,Mei,Senin,3,Dini Hari,Tidak,Ya,Kabut/Berawan,23.779999999999998,27.275,Hangat,94.0,Ekstrem Lembap,7.0015,Tenang,0,2,2
3342,3437,2011-05-24,Musim Panas,2011,Mei,Senin,4,Dini Hari,Tidak,Ya,Cerah/Berawan,24.599999999999998,27.275,Hangat,88.0,Ekstrem Lembap,7.0015,Tenang,1,3,4
3343,3438,2011-05-24,Musim Panas,2011,Mei,Senin,5,Dini Hari,Tidak,Ya,Kabut/Berawan,23.779999999999998,27.275,Hangat,94.0,Ekstrem Lembap,16.997899999999998,Sepoi Sepoi,2,22,24
3344,3439,2011-05-24,Musim Panas,2011,Mei,Senin,6,Pagi,Tidak,Ya,Kabut/Berawan,23.779999999999998,27.275,Hangat,94.0,Ekstrem Lembap,12.998000000000001,Sepoi Sepoi,10,102,112
3345,3440,2011-05-24,Musim Panas,2011,Mei,Senin,7,Pagi,Tidak,Ya,Hujan/Salju Ringan,26.240000000000002,29.544999999999998,Hangat,78.0,Sangat Lembap,12.998000000000001,Sepoi Sepoi,26,288,314
3346,3441,2011-05-24,Musim Panas,2011,Mei,Senin,8,Pagi,Tidak,Ya,Hujan/Salju Ringan,25.419999999999998,28.79,Hangat,83.0,Sangat Lembap,15.001299999999999,Sepoi Sepoi,31,403,434
3347,3442,2011-05-24,Musim Panas,2011,Mei,Senin,9,Pagi,Tidak,Ya,Kabut/Berawan,26.240000000000002,30.305,Hangat,73.0,Lembap,12.998000000000001,Sepoi Sepoi,27,111,138
3348,3443,2011-05-24,Musim Panas,2011,Mei,Senin,10,Pagi,Tidak,Ya,Cerah/Berawan,28.7,32.574999999999996,Hangat,61.0,Lembap,22.0028,Sedang,18,90,108
3349,3444,2011-05-24,Musim Panas,2011,Mei,Senin,11,Pagi,Tidak,Ya,Cerah/Berawan,30.34,33.335,Hangat,51.0,Nyaman,15.001299999999999,Sepoi Sepoi,33,142,175
3350,3445,2011-05-24,Musim Panas,2011,Mei,Senin,12,Siang,Tidak,Ya,Cerah/Berawan,31.16,34.089999999999996,Hangat,45.0,Nyaman,26.0027,Sedang,41,129,170
3351,3446,2011-05-24,Musim Panas,2011,Mei,Senin,13,Siang,Tidak,Ya,Cerah/Berawan,31.98,34.849999999999994,Hangat,46.0,Nyaman,16.997899999999998,Sepoi Sepoi,38,152,190
3352,3447,2011-05-24,Musim Panas,2011,Mei,Senin,14,Siang,Tidak,Ya,Cerah/Berawan,31.98,34.849999999999994,Hangat,46.0,Nyaman,19.0012,Sepoi Sepoi,27,126,153
3353,3448,2011-05-24,Musim Panas,2011,Mei,Senin,15,Siang,Tidak,Ya,Hujan/Salju Ringan,30.34,34.089999999999996,Hangat,55.00000000000001,Nyaman,27.999299999999998,Sedang,59,129,188
3354,3449,2011-05-24,Musim Panas,2011,Mei,Senin,16,Sore,Tidak,Ya,Cerah/Berawan,27.060000000000002,31.06,Hangat,69.0,Lembap,12.998000000000001,Sepoi Sepoi,52,225,277
3355,3450,2011-05-24,Musim Panas,2011,Mei,Senin,17,Sore,Tidak,Ya,Cerah/Berawan,28.7,32.574999999999996,Hangat,61.0,Lembap,7.0015,Tenang,56,492,548
3356,3451,2011-05-24,Musim Panas,2011,Mei,Senin,18,Sore,Tidak,Ya,Cerah/Berawan,28.7,32.574999999999996,Hangat,70.0,Lembap,12.998000000000001,Sepoi Sepoi,74,490,564
3357,3452,2011-05-24,Musim Panas,2011,Mei,Senin,19,Malam,Tidak,Ya,Cerah/Berawan,27.060000000000002,31.06,Hangat,74.0,Lembap,12.998000000000001,Sepoi Sepoi,45,310,355
3358,3453,2011-05-24,Musim Panas,2011,Mei,Senin,20,Malam,Tidak,Ya,Cerah/Berawan,27.060000000000002,31.06,Hangat,74.0,Lembap,6.0032,Tenang,39,241,280
3359,3454,2011-05-24,Musim Panas,2011,Mei,Senin,21,Malam,Tidak,Ya,Cerah/Berawan,26.240000000000002,29.544999999999998,Hangat,78.0,Sangat Lembap,6.0032,Tenang,21,168,189
3360,3455,2011-05-24,Musim Panas,2011,Mei,Senin,22,Malam,Tidak,Ya,Hujan/Salju Ringan,25.419999999999998,28.03,Hangat,88.0,Ekstrem Lembap,15.001299999999999,Sepoi Sepoi,26,115,141
3361,3456,2011-05-24,Musim Panas,2011,Mei,Senin,23,Malam,Tidak,Ya,Hujan/Salju Ringan,27.060000000000002,31.06,Hangat,74.0,Lembap,11.0014,Sepoi Sepoi,13,53,66
3362,3457,2011-05-25,Musim Panas,2011,Mei,Selasa,0,Dini Hari,Tidak,Ya,Hujan/Salju Ringan,24.599999999999998,28.03,Hangat,83.0,Sangat Lembap,15.001299999999999,Sepoi Sepoi,3,32,35
3363,3458,2011-05-25,Musim Panas,2011,Mei,Selasa,1,Dini Hari,Tidak,Ya,Hujan/Salju Ringan,23.779999999999998,27.275,Hangat,83.0,Sangat Lembap,12.998000000000001,Sepoi Sepoi,6,2,8
3364,3459,2011-05-25,Musim Panas,2011,Mei,Selasa,2,Dini Hari,Tidak,Ya,Kabut/Berawan,22.96,26.515,Hangat,94.0,Ekstrem Lembap,0.0,Tenang,0,8,8
3365,3460,2011-05-25,Musim Panas,2011,Mei,Selasa,3,Dini Hari,Tidak,Ya,Cerah/Berawan,22.14,25.759999999999998,Hangat,100.0,Ekstrem Lembap,8.9981,Tenang,0,9,9
3366,3461,2011-05-25,Musim Panas,2011,Mei,Selasa,4,Dini Hari,Tidak,Ya,Cerah/Berawan,22.14,25.759999999999998,Hangat,100.0,Ekstrem Lembap,7.0015,Tenang,0,3,3
3367,3462,2011-05-25,Musim Panas,2011,Mei,Selasa,5,Dini Hari,Tidak,Ya,Cerah/Berawan,22.96,26.515,Hangat,88.0,Ekstrem Lembap,6.0032,Tenang,2,23,25
